ID,protocol,browser_type,login_attempts,duration,packet_size,encryption_used,ip_reputation_score,failed_logins,unusual_time_access,attack
5799,TCP,Unknown,3.0,808.8704407034255,370,DES,0.3226059731070155,1,0,N
5800,TCP,Chrome,5.0,418.910958471272,559,DES,0.1036160073659227,0,0,N
5801,TCP,Chrome,3.0,314.03275417230185,452,DES,0.1263717180934372,3,0,Y
5802,TCP,Chrome,9.0,1075.8978186676309,417,,0.3168108355319692,1,0,Y
5803,TCP,Firefox,1.0,723.8026451003293,863,AES,0.7630746245557974,1,0,Y
5804,TCP,Edge,5.0,525.7162285633045,735,,0.1641650022376874,0,0,N
5805,UDP,Chrome,6.0,84.98857226238094,527,DES,0.3663803350185879,1,0,N
5806,TCP,Firefox,6.0,57.077901504148976,64,AES,0.3248716776941025,0,0,N
5807,TCP,Edge,4.0,572.0119990321111,427,AES,0.1151233331109681,0,0,N
5808,TCP,Firefox,4.0,772.8717354344786,1040,DES,0.1213708847895955,2,0,N
5809,UDP,Chrome,4.0,857.2142822444297,453,AES,0.5113209685897349,2,0,N
5810,TCP,Chrome,9.0,1802.199107920048,720,AES,0.3485448610332619,2,0,Y
5811,UDP,Firefox,4.0,1355.2338829156504,788,DES,0.5569689644758378,1,0,Y
5812,TCP,Chrome,5.0,121.36768561611784,543,DES,0.3971192818203656,1,0,N
5813,UDP,Edge,4.0,1265.5786678422949,331,AES,0.1982526279651148,3,0,Y
5814,TCP,Chrome,3.0,902.3582625256288,64,AES,0.2944040824512556,4,1,Y
5815,TCP,Chrome,2.0,1408.343045869611,636,DES,0.0984077047579283,1,0,N
5816,TCP,Chrome,3.0,1483.0164925044198,337,,0.3415527446563211,0,0,Y
5817,UDP,Firefox,5.0,339.14678330686763,535,AES,0.5424279697469786,3,0,Y
5818,TCP,Chrome,7.0,244.42580860666047,250,DES,0.591325333014833,1,1,Y
5819,TCP,Firefox,6.0,643.5026324813578,446,DES,0.023534134084624,3,0,Y
5820,TCP,Edge,8.0,283.7503218708735,506,DES,0.2509667930039029,2,0,Y
5821,UDP,Chrome,4.0,344.2391527718248,553,AES,0.2890516894145403,3,0,Y
5822,UDP,Firefox,4.0,57.33435597735284,277,DES,0.6967449142987459,1,0,Y
5823,TCP,Safari,8.0,3801.427156622936,739,AES,0.7548093654351593,1,0,Y
5824,TCP,Chrome,1.0,296.0362405811148,380,AES,0.3405668426937809,3,0,Y
5825,TCP,Edge,1.0,1211.5688477174035,165,,0.1735450584866233,2,0,Y
5826,UDP,Chrome,13.0,3987.77460547044,478,AES,0.2503951833320851,3,0,Y
5827,UDP,Chrome,7.0,2782.2731288158616,506,AES,0.2979144497024735,0,1,Y
5828,TCP,Chrome,,803.8421879464522,532,AES,0.2794125861745464,2,0,N
5829,TCP,Firefox,6.0,618.8984989579815,772,AES,0.0755661477990611,2,0,N
5830,ICMP,Chrome,8.0,296.012538038462,452,DES,0.3705646525548802,0,1,Y
5831,UDP,Chrome,5.0,1581.546818892448,476,AES,0.6187482520249442,1,0,Y
5832,TCP,Safari,4.0,329.98591060788016,279,DES,0.2329326499944781,3,0,Y
5833,TCP,Chrome,3.0,90.28755734596102,664,AES,0.2499358878100355,1,0,N
5834,TCP,Chrome,1.0,278.6235325677076,536,AES,0.1085239573802859,2,0,N
5835,TCP,Chrome,2.0,302.7828261804632,415,AES,0.502798011649417,0,0,N
5836,TCP,Firefox,2.0,1014.0566956390484,119,,0.7703755869639671,1,0,Y
5837,TCP,Chrome,4.0,148.62229875997562,788,,0.1216314623642622,0,0,Y
5838,TCP,Chrome,7.0,304.8481567487654,254,AES,0.2157251332789106,1,0,Y
5839,TCP,Unknown,4.0,63.74245390085228,381,AES,0.2788480700046339,1,0,Y
5840,TCP,Chrome,6.0,1509.213946561183,571,AES,0.3387898974413345,1,0,N
5841,TCP,Edge,5.0,1032.1343816216197,260,AES,0.3023033127160429,1,0,N
5842,UDP,Chrome,1.0,460.2728318519792,201,AES,0.2877426999704131,1,1,N
5843,TCP,Chrome,1.0,449.7165609000974,75,DES,0.0913538600334877,1,0,N
5844,TCP,Firefox,6.0,145.5742216632078,644,AES,0.2847147283004803,3,0,Y
5845,TCP,Edge,3.0,388.2213367003376,390,DES,0.4434417814864516,1,0,N
5846,UDP,Firefox,7.0,1898.622164741544,1085,AES,0.739556970522509,1,0,Y
5847,UDP,Firefox,3.0,119.41093417685636,301,DES,0.3449176296949331,3,0,Y
5848,TCP,Chrome,6.0,1158.632438749452,315,DES,0.6049174111202068,1,0,Y
5849,UDP,Firefox,2.0,38.6599108722892,386,DES,0.3237532413477774,1,0,N
5850,TCP,Chrome,3.0,298.800622754832,548,,0.5071143096609099,0,0,N
5851,ICMP,Unknown,3.0,1501.5274222355938,405,,0.2215454830179818,2,0,N
5852,TCP,Chrome,4.0,471.0062621195478,622,DES,0.3267938832988257,1,0,N
5853,TCP,Chrome,1.0,970.3948041269492,304,AES,0.1319743187133219,2,0,N
5854,TCP,Chrome,7.0,87.44285331636915,223,AES,0.303438162912811,3,0,Y
5855,TCP,Firefox,3.0,920.1579506184484,140,,0.2997334922871098,1,0,N
5856,TCP,Chrome,6.0,1367.49784808517,64,DES,0.4705220839331615,2,1,N
5857,UDP,Chrome,4.0,1308.8138823869133,396,DES,0.2205326205521544,0,0,N
5858,UDP,Chrome,3.0,462.2417833159577,439,AES,0.3751728752863716,2,0,N
5859,TCP,Unknown,5.0,1875.90318810623,373,DES,0.1950681325924174,3,1,Y
5860,TCP,Chrome,6.0,684.4857852856559,748,,0.2173639075279055,0,0,Y
5861,TCP,Edge,4.0,1362.435308951344,745,AES,0.3967527490356614,1,0,N
5862,TCP,Edge,6.0,192.08865863678744,433,DES,0.7135887761843287,1,0,Y
5863,TCP,Firefox,3.0,188.8214616518781,141,AES,0.2816967056590097,2,0,N
5864,TCP,Chrome,5.0,1123.117735017913,386,AES,0.0824544375896425,0,0,N
5865,UDP,Firefox,2.0,832.2032949469733,380,AES,0.2811376735563307,1,1,N
5866,TCP,Chrome,2.0,902.3749333194812,368,DES,0.3883591825393511,1,0,N
5867,TCP,Safari,4.0,215.94737032124428,360,AES,0.2847853787293209,3,0,Y
5868,TCP,Firefox,7.0,408.15750287350687,369,AES,0.2788795101423081,1,0,Y
5869,TCP,Chrome,1.0,239.1343029783997,422,AES,0.3887167731747823,1,0,N
5870,TCP,Edge,6.0,56.44607270919253,372,AES,0.2796584723156631,2,0,N
5871,UDP,Chrome,3.0,182.4657681631546,541,AES,0.328790081122182,0,0,N
5872,TCP,Chrome,7.0,4265.382660231115,572,,0.2966515878573287,1,1,Y
5873,TCP,Chrome,2.0,213.30229641759243,317,AES,0.1929393348802269,1,0,Y
5874,UDP,Firefox,3.0,138.80988494351115,754,DES,0.7574161476710148,3,0,Y
5875,TCP,Firefox,5.0,954.8927604135022,303,AES,0.5333122332357687,2,1,N
5876,UDP,Unknown,4.0,737.332994798582,176,AES,0.3499961762391857,3,0,Y
5877,TCP,Chrome,6.0,1096.377963335674,576,AES,0.4345164759854423,1,0,N
5878,TCP,Edge,4.0,848.2977125772411,336,AES,0.2529026544118093,2,0,N
5879,UDP,Chrome,6.0,201.8451422885449,564,DES,0.2160814433870309,2,0,N
5880,UDP,Firefox,5.0,555.968726097567,64,AES,0.3042642425775326,0,0,N
5881,TCP,Chrome,2.0,155.49213065025444,778,AES,0.5071261141844916,1,0,N
5882,TCP,Chrome,6.0,233.9283775369313,634,AES,0.138912461936408,4,0,Y
5883,UDP,Chrome,1.0,3469.1929748923967,199,AES,0.2696145339015761,2,0,N
5884,TCP,Chrome,3.0,1043.5649026982496,204,,0.203511354432837,2,0,N
5885,TCP,Edge,2.0,1221.7352849798306,834,AES,0.3454660084698296,1,1,N
5886,UDP,Firefox,6.0,24.416159337479108,352,AES,0.2229893326963465,2,0,N
5887,TCP,Chrome,7.0,385.1868608796856,333,AES,0.2756927294544005,2,1,Y
5888,UDP,Chrome,5.0,648.1923421064314,64,DES,0.471348942431361,1,0,N
5889,UDP,Chrome,2.0,129.70839800746992,429,AES,0.5879022437239892,2,1,Y
5890,TCP,Unknown,4.0,1509.9808915376966,454,AES,0.2483170275276402,0,0,Y
5891,UDP,Chrome,4.0,120.28650037427664,643,,0.6250490554693154,1,0,Y
5892,TCP,Chrome,8.0,809.592824223154,220,DES,0.1125194155708907,0,0,Y
5893,TCP,Firefox,4.0,644.4924630907966,195,AES,0.5115995283364962,2,0,Y
5894,TCP,Edge,6.0,1514.0414392317834,590,DES,0.3138107758447072,1,0,N
5895,UDP,Firefox,4.0,298.95309546575874,701,AES,0.4674082615913167,0,0,N
5896,UDP,Chrome,1.0,267.35362391908853,185,DES,0.2193585881669889,1,0,N
5897,TCP,Chrome,4.0,1498.791046842206,716,,0.1307471327938602,2,0,N
5898,TCP,Firefox,2.0,200.21227645111043,507,AES,0.369729374536319,0,0,Y
5899,UDP,Firefox,5.0,1096.4672032888436,718,,0.4037478209797558,1,0,Y
5900,TCP,Chrome,6.0,169.70933690062316,485,DES,0.4638709493649484,2,0,N
5901,TCP,Chrome,3.0,1668.0163002121426,64,,0.5808946564333837,0,1,Y
5902,TCP,Firefox,3.0,1461.3965313660883,469,DES,0.1786529096841888,1,0,Y
5903,ICMP,Chrome,7.0,1238.9115362451066,712,AES,0.5788483828190073,1,0,Y
5904,UDP,Chrome,2.0,540.9868678754558,321,AES,0.2398018708566996,2,0,N
5905,UDP,Firefox,6.0,27.540016730947524,422,DES,0.1151724986466431,0,0,N
5906,TCP,Chrome,10.0,113.67972427282452,464,AES,0.2754815592479586,1,0,Y
5907,UDP,Chrome,5.0,487.9351776464717,64,AES,0.6081189067517171,1,0,Y
5908,TCP,Chrome,3.0,35.703088839839474,834,DES,0.5946907805883378,2,0,N
5909,UDP,Chrome,8.0,52.46106555265088,319,DES,0.4795744353203217,3,0,Y
5910,TCP,Chrome,5.0,107.28589842269989,601,AES,0.3902625860357215,3,0,Y
5911,TCP,Chrome,6.0,241.79994700531063,482,AES,0.3637469816991629,1,0,N
5912,TCP,Safari,1.0,1106.871344964777,751,DES,0.4797232324581643,3,1,Y
5913,TCP,Chrome,4.0,39.33740117018543,581,DES,0.2063676220838365,2,0,Y
5914,UDP,Firefox,4.0,3290.303191864386,453,AES,0.2246847582772103,1,0,Y
5915,ICMP,Firefox,5.0,255.9763772761068,321,AES,0.2578308607717793,2,0,N
5916,TCP,Chrome,4.0,308.762698534708,659,,0.1478584065598185,2,0,N
5917,UDP,Firefox,4.0,227.89271365565705,125,AES,0.1021733040438028,1,0,N
5918,TCP,Chrome,1.0,737.8284920305784,629,DES,0.2958672113200495,4,0,Y
5919,UDP,Chrome,3.0,15.694243307528303,280,AES,0.0971279641560178,2,0,N
5920,UDP,Chrome,6.0,78.59275887056211,750,AES,0.6282046328017431,2,0,Y
5921,UDP,Chrome,2.0,83.2024291135733,532,,0.2152879222032738,4,0,Y
5922,TCP,Chrome,2.0,873.783980418199,628,AES,0.1219772676173054,4,0,Y
5923,TCP,Safari,5.0,319.8111974275518,516,DES,0.3275303032342497,1,0,N
5924,UDP,Chrome,6.0,460.2830492595537,149,AES,0.0967074504111897,1,0,N
5925,TCP,Firefox,1.0,2396.1595863966413,327,AES,0.2958119518818826,3,0,Y
5926,UDP,Chrome,3.0,178.55771902242904,634,AES,0.6687688424946806,2,1,Y
5927,ICMP,Edge,3.0,58.22585247783435,533,DES,0.2566747296568593,0,1,N
5928,TCP,Chrome,2.0,465.8905693564389,736,AES,0.2802969040500001,2,0,Y
5929,UDP,Chrome,12.0,143.37139550781214,580,AES,0.4304219064136977,1,0,Y
5930,UDP,Chrome,7.0,125.00231560201448,306,,0.5311610194638753,0,0,Y
5931,TCP,Edge,3.0,422.28530938939184,340,AES,0.0916432474683675,3,1,Y
5932,TCP,Chrome,3.0,886.0848635878124,520,,0.2872788204339359,1,0,Y
5933,UDP,Chrome,,222.55712368048512,64,AES,0.686684230966898,3,0,Y
5934,TCP,Firefox,3.0,1669.7460704496373,834,,0.1448494828879175,1,0,N
5935,TCP,Chrome,3.0,360.0954827722925,588,AES,0.5933910529825731,2,0,N
5936,UDP,Firefox,6.0,2175.065641302668,745,,0.1403957173100456,1,1,Y
5937,TCP,Firefox,1.0,542.4417929097765,183,DES,0.1357679032938616,4,1,Y
5938,UDP,Chrome,4.0,1037.8590768883453,748,DES,0.5349358906343504,0,0,N
5939,TCP,Chrome,3.0,1512.4696801501275,946,AES,0.0246055141571391,3,1,Y
5940,TCP,Chrome,3.0,603.541400835944,235,DES,0.10134909814623,0,0,N
5941,UDP,Firefox,4.0,1519.4229240596535,654,,0.4493907907435903,3,0,Y
5942,TCP,Chrome,2.0,379.8287237964354,500,DES,0.5708111546011075,3,0,Y
5943,UDP,Chrome,5.0,361.296131508473,191,AES,0.6850800117623234,1,0,Y
5944,UDP,Firefox,5.0,1264.149501694967,598,AES,0.148101400483204,2,0,N
5945,UDP,Edge,6.0,220.88714661142004,666,,0.1928358390292509,3,0,Y
5946,TCP,Chrome,3.0,1009.9555213398398,379,AES,0.4310233914967196,1,0,N
5947,TCP,Firefox,5.0,64.17620824884345,733,AES,0.3289026852503332,0,1,N
5948,UDP,Safari,4.0,807.6575174877389,166,AES,0.2328628840807897,3,0,Y
5949,TCP,Chrome,2.0,2276.605471394892,201,DES,0.0935726371380942,0,0,N
5950,TCP,Edge,3.0,487.73024708508393,527,DES,0.2107817177540911,0,0,Y
5951,TCP,Unknown,8.0,430.23551330638696,505,AES,0.3088278448031988,1,1,Y
5952,TCP,Chrome,3.0,622.1642154411068,356,DES,0.0696116409182154,2,0,N
5953,UDP,Chrome,6.0,1017.1337131586088,661,AES,0.2302634399647229,1,0,N
5954,UDP,Chrome,9.0,355.5763893764321,606,AES,0.203028169209745,2,0,Y
5955,ICMP,Chrome,2.0,0.5,671,DES,0.3793171948574324,2,0,N
5956,TCP,Safari,6.0,557.8602538673158,475,AES,0.6238937019651407,2,0,Y
5957,UDP,Firefox,5.0,434.7867188260262,620,AES,0.5224772090384516,3,0,Y
5958,TCP,Edge,4.0,608.6323049066783,410,AES,0.4268780638621886,0,0,Y
5959,TCP,Chrome,1.0,1005.0899386043244,910,AES,0.3146066231663593,3,0,Y
5960,TCP,Chrome,2.0,266.57999073961963,337,AES,0.3450508481672463,1,0,N
5961,UDP,Unknown,5.0,562.977803003283,921,DES,0.197367691838715,0,0,Y
5962,UDP,Chrome,8.0,233.76851575109905,506,DES,0.4176300655131797,3,0,Y
5963,UDP,Safari,7.0,491.9815507796334,224,AES,0.1609725299781609,0,0,Y
5964,UDP,Edge,5.0,337.93330952417324,773,AES,0.4109852148159404,2,0,N
5965,UDP,Chrome,2.0,368.4118972130321,525,DES,0.3599776426258093,1,0,N
5966,TCP,Chrome,3.0,692.7843326639195,670,DES,0.1385216325933873,0,1,N
5967,UDP,Edge,6.0,935.9431227389676,744,,0.6351474084636337,3,0,Y
5968,TCP,Chrome,6.0,10.191439012478822,567,AES,0.2306012372116494,1,0,N
5969,TCP,Firefox,5.0,1674.126733653867,381,,0.1750504896065222,2,0,N
5970,TCP,Firefox,6.0,362.4673813499329,695,AES,0.1284928338222503,2,0,N
5971,TCP,Firefox,3.0,825.3844383035853,500,AES,0.5027054008477841,2,0,N
5972,TCP,Safari,3.0,104.4445955725439,637,DES,0.1332599988536406,2,0,N
5973,TCP,Chrome,6.0,677.8896403910522,69,AES,0.0466271528458521,1,0,N
5974,TCP,Safari,4.0,907.7054930356084,589,AES,0.2595964860518618,1,0,N
5975,UDP,Edge,4.0,137.046466630954,372,AES,0.4478784927497971,2,0,N
5976,UDP,Chrome,7.0,1945.743317779024,830,AES,0.4890569385115823,1,0,Y
5977,TCP,Firefox,3.0,1133.2920404397194,624,AES,0.4283907458147898,3,1,Y
5978,TCP,Firefox,1.0,610.7176343648754,547,DES,0.1857745466648275,1,0,N
5979,TCP,Chrome,4.0,145.28084761179903,597,DES,0.0910137585392585,0,0,Y
5980,TCP,Edge,6.0,1605.2584653064048,300,,0.18235710808291,2,0,N
5981,TCP,Edge,7.0,56.87546418931832,824,DES,0.5380383529809682,1,0,Y
5982,ICMP,Chrome,3.0,97.88920290105568,898,AES,0.4135610205378974,0,0,N
5983,TCP,Edge,7.0,958.3242992673902,578,,0.1704808288059293,2,0,Y
5984,TCP,Edge,2.0,234.274536071766,818,DES,0.502887532618769,2,0,N
5985,TCP,Chrome,4.0,491.9390298644073,386,AES,0.068394161524915,2,1,Y
5986,TCP,Firefox,5.0,619.329835047151,340,AES,0.1355204923686409,1,0,N
5987,TCP,Chrome,6.0,490.33711846694416,508,AES,0.5295269925912084,2,0,N
5988,TCP,Chrome,4.0,70.09826046829963,586,,0.1201837786988422,3,0,Y
5989,ICMP,Chrome,4.0,1069.925460030302,421,AES,0.1049646501492337,1,0,N
5990,TCP,Firefox,2.0,219.5391690074293,607,AES,0.0922262729657283,2,0,N
5991,TCP,Safari,1.0,1073.153722703407,561,,0.0591456861956795,2,0,N
5992,TCP,Chrome,6.0,1603.709433400223,300,,0.3545342650988108,1,0,N
5993,TCP,Chrome,1.0,614.9413677121939,603,AES,0.3086549351622463,2,0,N
5994,TCP,Chrome,2.0,980.365388394889,672,,0.4778058468209452,1,0,N
5995,TCP,Chrome,6.0,30.10981198771732,534,AES,0.4561090419812743,3,1,Y
5996,TCP,Chrome,4.0,29.952272556497185,730,,0.6126903331040207,1,0,Y
5997,TCP,Chrome,1.0,175.68215098881728,256,,0.4875912754313989,2,0,N
5998,TCP,Chrome,4.0,355.0113446736949,593,DES,0.3644671640520133,1,0,N
5999,TCP,Chrome,5.0,161.48131823481262,265,DES,0.6258314035592114,2,0,Y
6000,TCP,Firefox,9.0,806.1992646088289,277,DES,0.1824676166914221,2,1,Y
6001,TCP,Firefox,4.0,259.3525031785799,373,AES,0.3658886669892349,0,0,N
6002,TCP,Unknown,1.0,1495.3498110289534,311,AES,0.3213943682922727,1,0,N
6003,TCP,Firefox,5.0,657.8830124203402,390,AES,0.3893755260383677,1,0,N
6004,TCP,Chrome,5.0,379.9544491600849,457,,0.2276004648873622,0,0,N
6005,TCP,Chrome,4.0,1788.5257915033833,667,DES,0.1129699027722442,3,0,Y
6006,TCP,Firefox,6.0,1409.899084511551,435,DES,0.2245823766156826,2,0,N
6007,TCP,Chrome,5.0,1371.994963078647,182,AES,0.6521828261125115,1,0,Y
6008,TCP,Chrome,5.0,1042.5963230769044,728,,0.3538596273157345,2,0,N
6009,UDP,Chrome,8.0,761.9786718631191,332,AES,0.234291837413012,2,0,Y
6010,UDP,Chrome,1.0,365.6047244308731,488,AES,0.1249484525330434,0,0,N
6011,UDP,Chrome,6.0,439.376600378346,589,AES,0.1006240441352725,2,1,N
6012,UDP,Edge,2.0,833.3108310471403,539,,0.5512296620696083,0,0,Y
6013,ICMP,Chrome,3.0,151.83601021033851,718,,0.6167838078627853,3,0,Y
6014,UDP,Unknown,5.0,1407.3468802112106,595,,0.157957639136253,1,0,Y
6015,TCP,Edge,1.0,2233.191802457166,327,AES,0.1780897571055667,2,0,Y
6016,TCP,Chrome,1.0,82.50250178173673,935,,0.6816650078424752,0,0,Y
6017,TCP,Chrome,1.0,18.16931926164233,538,AES,0.0940205509935677,0,0,N
6018,TCP,Chrome,3.0,123.17405356079628,470,AES,0.1508383778042609,2,0,N
6019,ICMP,Firefox,6.0,1141.368501274961,692,DES,0.149091804283894,0,0,Y
6020,TCP,Chrome,6.0,91.2757798271046,549,,0.5276479698993151,1,0,Y
6021,UDP,Chrome,9.0,372.4900584418672,579,DES,0.2090753632486544,3,0,Y
6022,TCP,Unknown,4.0,52.163146251753744,998,AES,0.2939853737331456,2,0,Y
6023,TCP,Chrome,3.0,453.2922184978474,444,AES,0.5172113877416977,1,0,N
6024,TCP,Safari,3.0,740.7881949971679,436,DES,0.1202778004486159,2,0,N
6025,TCP,Chrome,2.0,792.1858054507553,523,,0.1397912875259956,4,0,Y
6026,TCP,Firefox,5.0,585.3696227234531,714,AES,0.7055925572227474,1,1,Y
6027,UDP,Firefox,3.0,2225.8903278269217,198,,0.2475025986149781,1,0,N
6028,UDP,Edge,4.0,605.9549302079114,106,AES,0.4303845598960233,2,0,N
6029,UDP,Safari,1.0,1568.547936879735,382,,0.6210326091393006,0,0,Y
6030,TCP,Chrome,3.0,3972.423799992407,173,DES,0.4355627462130365,2,0,N
6031,UDP,Chrome,3.0,208.82733364229875,415,AES,0.3311474440483185,2,0,Y
6032,TCP,Edge,3.0,246.89080249126144,600,AES,0.6704564883089653,1,0,Y
6033,TCP,Chrome,7.0,590.2973129055268,321,,0.4739144947801355,1,0,Y
6034,UDP,Chrome,1.0,161.08449584318433,214,DES,0.0481853198515078,1,0,N
6035,TCP,Chrome,6.0,664.3199448355967,513,AES,0.1689812724755075,2,0,N
6036,TCP,Chrome,7.0,922.5981677439102,672,AES,0.1502737700824568,2,0,Y
6037,TCP,Chrome,6.0,49.838734126728426,161,AES,0.336061737320011,3,0,Y
6038,UDP,Firefox,6.0,915.0423061750868,664,DES,0.1444470110392448,1,0,N
6039,TCP,Chrome,1.0,138.97511785822317,663,DES,0.236851919077977,2,0,N
6040,TCP,Firefox,,284.5615996622756,690,,0.7519787500726929,2,0,Y
6041,TCP,Chrome,3.0,1074.005186980966,743,DES,0.1608351061026169,2,0,Y
6042,UDP,Firefox,2.0,142.90908055454045,940,AES,0.403355787404031,2,0,N
6043,UDP,Chrome,3.0,606.8879717379853,428,DES,0.1590968707770869,2,0,N
6044,TCP,Edge,3.0,711.6709530243147,521,DES,0.2512789825062744,2,1,N
6045,TCP,Edge,5.0,143.64386839646087,416,AES,0.5773464525277523,0,0,N
6046,TCP,Chrome,4.0,257.0257722423539,500,,0.4354360259349971,1,1,Y
6047,TCP,Edge,2.0,746.0660238184837,806,DES,0.2231727992845403,1,0,N
6048,UDP,Firefox,4.0,494.7264516446276,230,AES,0.562360841976444,2,0,N
6049,TCP,Chrome,4.0,863.0038106196754,327,,0.5091913228161498,1,1,N
6050,TCP,Chrome,5.0,1543.25671652605,775,,0.3408207670309359,3,0,Y
6051,UDP,Chrome,3.0,116.05208549033648,704,,0.5098071965919275,1,0,N
6052,TCP,Chrome,3.0,58.60100959869599,427,,0.1783782469177001,1,0,Y
6053,UDP,Chrome,6.0,879.0336090628958,670,AES,0.3179292768415358,0,1,N
6054,UDP,Chrome,7.0,1177.9826867083427,568,,0.1378467015884704,2,1,Y
6055,UDP,Chrome,6.0,477.2622185745533,800,DES,0.5325418188047156,2,0,N
6056,TCP,Chrome,6.0,400.5807312930543,514,DES,0.4178189050384213,1,1,N
6057,TCP,Firefox,5.0,726.6022126849709,705,,0.4541090791949936,1,0,Y
6058,ICMP,Chrome,1.0,641.3951457773198,1028,AES,0.474656741693211,1,0,N
6059,TCP,Safari,7.0,538.9434382015995,619,,0.3472334494256955,1,1,Y
6060,TCP,Chrome,3.0,1366.104358034064,509,DES,0.3349256337123352,2,0,Y
6061,TCP,Chrome,1.0,152.44473465879545,644,DES,0.035416807053042,3,0,Y
6062,TCP,Chrome,5.0,914.5754287016476,426,DES,0.4501872774540892,2,0,N
6063,UDP,Safari,1.0,1081.7918509762112,977,DES,0.5112208170581152,2,0,N
6064,TCP,Chrome,6.0,1852.5525620249405,536,AES,0.2319240361991519,3,0,Y
6065,TCP,Edge,4.0,2321.796496383777,445,,0.1843662999141599,1,0,N
6066,UDP,Chrome,2.0,567.202789307635,332,AES,0.4903806407025016,2,0,N
6067,UDP,Chrome,1.0,454.8203113031162,719,,0.1840349271398733,3,0,Y
6068,TCP,Firefox,6.0,560.7960180017351,673,DES,0.2932066098697959,2,0,N
6069,TCP,Firefox,5.0,1055.1456527521173,400,,0.2523063090409826,0,0,N
6070,TCP,Chrome,5.0,13.856405166843649,615,AES,0.224106738029765,3,0,Y
6071,TCP,Chrome,5.0,153.06782131291675,198,,0.441719936840203,2,0,Y
6072,UDP,Edge,2.0,1905.8770559127,536,DES,0.0942927336640573,1,0,N
6073,TCP,Chrome,1.0,173.96249833544104,590,,0.5126843149458782,1,0,Y
6074,TCP,Chrome,4.0,207.5176287825053,841,AES,0.4209783796242449,2,0,N
6075,TCP,Edge,1.0,2243.618090049772,345,,0.5363085936093914,0,0,Y
6076,TCP,Chrome,9.0,278.82974352882866,244,,0.4405791961543758,2,1,Y
6077,TCP,Chrome,4.0,274.4912657672471,320,AES,0.3051930481226487,2,0,N
6078,TCP,Chrome,2.0,2058.558615969333,232,AES,0.3207673765474683,2,0,N
6079,UDP,Chrome,5.0,376.1078626315861,767,DES,0.7600543248056102,3,0,Y
6080,TCP,Chrome,3.0,544.8832240801296,809,AES,0.3043213328310954,1,0,N
6081,UDP,Chrome,3.0,657.5254096221972,564,AES,0.3545887239805617,1,0,N
6082,TCP,Chrome,7.0,1621.6765074240093,744,,0.2077791613470105,2,0,Y
6083,TCP,Chrome,6.0,64.59626756640941,526,AES,0.4744653133328137,0,0,N
6084,TCP,Safari,9.0,241.810269840053,480,DES,0.2651301155766679,0,1,Y
6085,TCP,Chrome,7.0,707.461832203177,433,DES,0.462073691075501,2,0,Y
6086,TCP,Safari,5.0,456.19554357544166,437,AES,0.2380325821667573,3,0,Y
6087,TCP,Chrome,1.0,260.89524583173966,190,DES,0.5260202763466009,2,1,Y
6088,UDP,Firefox,7.0,421.6212686088217,552,,0.8326921030878658,3,0,Y
6089,UDP,Chrome,4.0,2710.845337941706,491,DES,0.0259845063209013,1,0,N
6090,TCP,Chrome,3.0,17.005520484351425,649,DES,0.615597334499843,2,0,Y
6091,TCP,Firefox,2.0,127.17267249869002,518,DES,0.5842500157353425,2,0,Y
6092,UDP,Chrome,4.0,15.065096049118988,467,AES,0.2119630207901111,0,0,N
6093,TCP,Firefox,2.0,719.9337285746279,325,AES,0.3576144763198542,0,0,N
6094,ICMP,Edge,7.0,10.417028321069372,514,AES,0.3173204523659068,3,0,Y
6095,UDP,Chrome,4.0,484.13245096117737,647,AES,0.7133662182208954,0,0,Y
6096,TCP,Chrome,5.0,1568.310345025097,271,,0.4434486237663815,2,0,N
6097,TCP,Chrome,2.0,81.80780875563265,517,AES,0.5119437133286268,1,1,N
6098,TCP,Safari,2.0,363.5235366410424,546,AES,0.5102917525871229,0,0,N
6099,UDP,Firefox,1.0,379.84947522084167,356,DES,0.6043238973949748,3,0,Y
6100,TCP,Chrome,3.0,359.85248625307,382,DES,0.1958728732507437,1,0,Y
6101,UDP,Chrome,4.0,1039.9819121837563,546,AES,0.2337942591471221,2,0,N
6102,TCP,Firefox,5.0,3.535479935236147,273,AES,0.2994607014807777,1,0,N
6103,TCP,Chrome,2.0,1211.1751935028717,569,AES,0.3763660675750579,3,0,Y
6104,TCP,Safari,4.0,1461.2861533048758,320,DES,0.4798530831634869,1,0,N
6105,TCP,Chrome,2.0,451.75190138913007,712,AES,0.5542086673244396,2,0,Y
6106,TCP,Chrome,7.0,1745.4062154175188,967,DES,0.4683426578637446,2,0,Y
6107,TCP,Chrome,4.0,383.7704277908155,327,AES,0.5228344881021542,2,0,N
6108,TCP,Safari,3.0,949.2280028490172,606,AES,0.3512226312173762,0,0,N
6109,TCP,Chrome,4.0,393.8973993335203,354,,0.2833398192975708,1,0,Y
6110,TCP,Chrome,8.0,30.8624620395094,708,AES,0.3316688215940863,1,0,Y
6111,UDP,Firefox,3.0,69.69030396280557,246,DES,0.420933159280923,0,1,N
6112,TCP,Unknown,3.0,466.7879033571058,596,AES,0.3358147731035897,3,0,Y
6113,TCP,Chrome,3.0,3691.860780519479,325,AES,0.3196241613634166,1,1,Y
6114,UDP,Edge,7.0,156.38074222571322,458,AES,0.2081508308331019,2,0,Y
6115,UDP,Chrome,6.0,1807.482233987576,293,,0.7013900963007139,1,0,Y
